Category,Team/All_Teams,Place,Player,Record,Last_Year
Yards from Scrimmage,16,9,611,452,2015
Yards from Scrimmage,16,10,1585,431,2014
Yards from Scrimmage,16,11,1844,324,2016
Yards from Scrimmage,16,12,309,309,2015
Yards from Scrimmage,16,13,2427,298,2016
Yards from Scrimmage,16,14,3462,248,2015
Yards from Scrimmage,16,15,113,231,2015
Yards from Scrimmage,16,16,2513,152,2016
Yards from Scrimmage,16,17,51,121,2016
Yards from Scrimmage,16,18,1563,85,2016
Yards from Scrimmage,16,19,3424,80,2016
Yards from Scrimmage,16,20,4010,77,2016
Yards from Scrimmage,16,21,550,62,2016
Yards from Scrimmage,16,22,1474,45,2014
Yards from Scrimmage,16,23,928,39,2016
Yards from Scrimmage,16,24,713,31,2014
Yards from Scrimmage,16,25,2411,17,2016
Yards from Scrimmage,16,26,3441,10,2015
Yards from Scrimmage,16,27,3289,2,2015
All-Purpose Yards,16,0,1586,4123,2016
All-Purpose Yards,16,1,3305,3030,2016
All-Purpose Yards,16,2,599,2926,2016
All-Purpose Yards,16,3,611,2045,2015
All-Purpose Yards,16,4,1567,1536,2015
All-Purpose Yards,16,5,1485,1151,2016
All-Purpose Yards,16,6,395,1043,2014
All-Purpose Yards,16,7,3448,795,2016
All-Purpose Yards,16,8,524,768,2016
All-Purpose Yards,16,9,94,551,2015
All-Purpose Yards,16,10,286,521,2015
All-Purpose Yards,16,11,1585,431,2014
All-Purpose Yards,16,12,1844,372,2016
All-Purpose Yards,16,13,309,355,2015
All-Purpose Yards,16,14,2427,298,2016
All-Purpose Yards,16,15,3462,260,2015
All-Purpose Yards,16,16,113,231,2015
All-Purpose Yards,16,17,2513,152,2016
All-Purpose Yards,16,18,51,121,2016
All-Purpose Yards,16,19,3424,118,2016
All-Purpose Yards,16,20,826,104,2015
All-Purpose Yards,16,21,1794,101,2016
All-Purpose Yards,16,22,649,99,2015
All-Purpose Yards,16,23,201,97,2014
All-Purpose Yards,16,24,1563,85,2016
All-Purpose Yards,16,25,4010,77,2016
All-Purpose Yards,16,26,713,74,2014
All-Purpose Yards,16,27,550,62,2016
All-Purpose Yards,16,28,1438,53,2016
All-Purpose Yards,16,29,1030,50,2014
All-Purpose Yards,16,30,1474,45,2014
All-Purpose Yards,16,31,640,43,2015
All-Purpose Yards,16,32,928,39,2016
All-Purpose Yards,16,33,597,37,2016
All-Purpose Yards,16,34,591,21,2015
All-Purpose Yards,16,35,1692,18,2016
All-Purpose Yards,16,36,661,17,2016
All-Purpose Yards,16,37,2411,17,2016
All-Purpose Yards,16,38,1056,14,2014
All-Purpose Yards,16,39,1505,13,2015
All-Purpose Yards,16,40,1564,12,2015
All-Purpose Yards,16,41,1867,12,2016
All-Purpose Yards,16,42,1412,11,2016
All-Purpose Yards,16,43,1504,11,2016
All-Purpose Yards,16,44,3441,10,2015
All-Purpose Yards,16,45,555,9,2016
All-Purpose Yards,16,46,1685,5,2016
All-Purpose Yards,16,47,3289,2,2015
Games Started,16,0,301,48,2016
Games Started,16,1,1037,48,2016
Games Started,16,2,1660,48,2016
Games Started,16,3,1794,48,2016
Games Started,16,4,1553,45,2016
Games Started,16,5,1692,43,2016
Games Started,16,6,599,42,2016
Games Started,16,7,1485,41,2016
Games Started,16,8,1504,41,2016
Games Started,16,9,1586,37,2016
Games Started,16,10,1438,35,2016
Games Started,16,11,94,32,2015
Games Started,16,12,524,32,2016
Games Started,16,13,1634,29,2015
Games Started,16,14,418,28,2016
Games Started,16,15,591,26,2015
Games Started,16,16,3305,25,2016
Games Started,16,17,640,24,2015
Games Started,16,18,826,24,2015
Games Started,16,19,286,22,2015
Games Started,16,20,1412,21,2016
Games Started,16,21,1564,17,2015
Games Started,16,22,201,16,2014
Games Started,16,23,1030,16,2014
Games Started,16,24,1056,16,2014
Games Started,16,25,84,16,2015
Games Started,16,26,211,16,2016
Games Started,16,27,555,16,2016
Games Started,16,28,597,16,2016
Games Started,16,29,661,16,2016
Games Started,16,30,649,15,2015
Games Started,16,31,395,14,2014
Games Started,16,32,1867,14,2016
Games Started,16,33,550,13,2016
Games Started,16,34,1563,12,2016
Games Started,16,35,51,10,2016
Games Started,16,36,1567,9,2015
Games Started,16,37,1680,7,2016
Games Started,16,38,1685,7,2016
Games Started,16,39,611,6,2015
Games Started,16,40,3964,6,2016
Games Started,16,41,1585,5,2014
Games Started,16,42,113,5,2015
Games Started,16,43,2513,5,2016
Games Started,16,44,1196,4,2015
Games Started,16,45,3095,4,2015
Games Started,16,46,3462,4,2015
Games Started,16,47,992,4,2016
Games Started,16,48,3448,4,2016
Games Started,16,49,4731,4,2016
Games Started,16,50,527,3,2016
Games Started,16,51,4010,3,2016
Games Started,16,52,1844,2,2016
Games Started,16,53,1324,1,2014
Games Started,16,54,1474,1,2014
Games Started,16,55,1462,1,2015
Games Started,16,56,4664,1,2016
Quarterback Rating,17,0,29,807,2016
Pass Attempts,17,0,29,1826,2016
Pass Attempts,17,1,1291,7,2014
Pass Attempts,17,2,1905,5,2016
Pass Attempts,17,3,4008,2,2016
Pass Completions,17,0,29,1143,2016
Pass Completions,17,1,1291,2,2014
Pass Completions,17,2,4008,2,2016
Pass Completions,17,3,1905,1,2016
Completion Percentage,17,0,29,626,2016
Passing Yards,17,0,29,11836,2016
Passing Yards,17,1,4008,26,2016
Passing Yards,17,2,1905,23,2016
Passing Yards,17,3,1291,10,2014
Yards per Pass Attempt,17,0,29,648,2016
Passing Touchdowns,17,0,29,61,2016
Times Sacked,17,0,29,229,2016
300 Yards Passing,17,0,29,9,2016
Rushing Attempts,17,0,913,418,2015
Rushing Attempts,17,1,1788,158,2016
Rushing Attempts,17,2,615,138,2014
Rushing Attempts,17,3,3267,128,2016
Rushing Attempts,17,4,1616,79,2016
Rushing Attempts,17,5,29,58,2016
Rushing Attempts,17,6,2443,5,2014
Rushing Attempts,17,7,1962,4,2014
Rushing Attempts,17,8,1830,4,2016
Rushing Attempts,17,9,1291,2,2014
Rushing Attempts,17,10,3332,2,2016
Rushing Attempts,17,11,2597,1,2014
Rushing Attempts,17,12,2485,1,2015
Rushing Attempts,17,13,1877,1,2016
Rushing Attempts,17,14,4134,1,2016
Rushing Yards,17,0,913,1781,2015
Rushing Yards,17,1,615,551,2014
Rushing Yards,17,2,1788,512,2016
Rushing Yards,17,3,3267,505,2016
Rushing Yards,17,4,29,258,2016
Rushing Yards,17,5,1616,241,2016
Rushing Yards,17,6,1830,39,2016
Rushing Yards,17,7,2443,28,2014
Rushing Yards,17,8,3332,16,2016
Rushing Yards,17,9,2597,4,2014
Rushing Yards,17,10,4134,2,2016
Rushing Touchdowns,17,0,913,7,2015
Rushing Touchdowns,17,1,1788,4,2016
Rushing Touchdowns,17,2,615,2,2014
Rushing Touchdowns,17,3,3267,2,2016
Rushing Touchdowns,17,4,1616,1,2016
100 Yards Rushing,17,0,913,4,2015
100 Yards Rushing,17,1,1788,1,2016
Receptions,17,0,1830,236,2016
Receptions,17,1,1877,231,2016
Receptions,17,2,321,211,2016
Receptions,17,3,913,121,2015
Receptions,17,4,1788,43,2016
Receptions,17,5,1288,34,2014
Receptions,17,6,1585,30,2016
Receptions,17,7,2597,29,2014
Receptions,17,8,3267,23,2016
Receptions,17,9,3395,20,2016
Receptions,17,10,2590,17,2016
Receptions,17,11,645,16,2015
Receptions,17,12,956,14,2014
Receptions,17,13,1616,13,2016
Receptions,17,14,3332,12,2016
Receptions,17,15,615,11,2014
Receptions,17,16,375,11,2015
Receptions,17,17,2566,11,2016
Receptions,17,18,4169,11,2016
Receptions,17,19,2025,10,2014
Receptions,17,20,2501,10,2015
Receptions,17,21,1952,6,2015
Receptions,17,22,2495,5,2014
Receptions,17,23,1962,4,2014
Receptions,17,24,2443,4,2014
Receptions,17,25,2029,4,2015
Receptions,17,26,2622,4,2015
Receptions,17,27,2485,3,2015
Receptions,17,28,2014,2,2016
Receptions,17,29,4134,2,2016
Receiving Yards,17,0,1877,2972,2016
Receiving Yards,17,1,1830,2463,2016
Receiving Yards,17,2,321,2294,2016
Receiving Yards,17,3,913,860,2015
Receiving Yards,17,4,2597,369,2014
Receiving Yards,17,5,1585,365,2016
Receiving Yards,17,6,1288,318,2014
Receiving Yards,17,7,1788,249,2016
Receiving Yards,17,8,3395,238,2016
Receiving Yards,17,9,645,184,2015
Receiving Yards,17,10,3267,156,2016
Receiving Yards,17,11,375,150,2015
Receiving Yards,17,12,1616,150,2016
Receiving Yards,17,13,2590,144,2016
Receiving Yards,17,14,4169,126,2016
Receiving Yards,17,15,2025,124,2014
Receiving Yards,17,16,3332,114,2016
Receiving Yards,17,17,956,111,2014
Receiving Yards,17,18,2029,93,2015
Receiving Yards,17,19,615,72,2014
Receiving Yards,17,20,4134,72,2016
Receiving Yards,17,21,2566,67,2016
Receiving Yards,17,22,2501,52,2015
Receiving Yards,17,23,2622,34,2015
Receiving Yards,17,24,2014,28,2016
Receiving Yards,17,25,2443,26,2014
Receiving Yards,17,26,2495,25,2014
Receiving Yards,17,27,2485,22,2015
Receiving Yards,17,28,1952,14,2015
Receiving Yards,17,29,1962,3,2014
Yards per Reception,17,0,1877,1287,2016
Yards per Reception,17,1,321,1087,2016
Yards per Reception,17,2,1830,1044,2016
Yards per Reception,17,3,913,711,2015
Receiving Touchdowns,17,0,1877,18,2016
Receiving Touchdowns,17,1,1830,14,2016
Receiving Touchdowns,17,2,321,8,2016
Receiving Touchdowns,17,3,913,3,2015
Receiving Touchdowns,17,4,375,2,2015
Receiving Touchdowns,17,5,645,2,2015
Receiving Touchdowns,17,6,1788,2,2016
Receiving Touchdowns,17,7,956,1,2014
Receiving Touchdowns,17,8,1288,1,2014
Receiving Touchdowns,17,9,2025,1,2014
Receiving Touchdowns,17,10,2443,1,2014
Receiving Touchdowns,17,11,2597,1,2014
Receiving Touchdowns,17,12,2029,1,2015
Receiving Touchdowns,17,13,2485,1,2015
Receiving Touchdowns,17,14,1585,1,2016
Receiving Touchdowns,17,15,2566,1,2016
Receiving Touchdowns,17,16,3332,1,2016
Receiving Touchdowns,17,17,3395,1,2016
Receiving Touchdowns,17,18,4134,1,2016
Targeted Passes,17,0,1830,401,2016
Targeted Passes,17,1,1877,399,2016
Targeted Passes,17,2,321,297,2016
Targeted Passes,17,3,913,170,2015
Targeted Passes,17,4,1288,64,2014
Targeted Passes,17,5,2597,59,2014
Targeted Passes,17,6,1788,57,2016
Targeted Passes,17,7,1585,52,2016
Targeted Passes,17,8,2590,32,2016
Targeted Passes,17,9,645,30,2015
Targeted Passes,17,10,3267,30,2016
Targeted Passes,17,11,956,26,2014
Targeted Passes,17,12,615,24,2014
Targeted Passes,17,13,3395,24,2016
Targeted Passes,17,14,375,16,2015
Targeted Passes,17,15,2566,16,2016
Targeted Passes,17,16,4169,16,2016
Targeted Passes,17,17,2025,15,2014
Targeted Passes,17,18,1616,15,2016
Targeted Passes,17,19,3332,15,2016
Targeted Passes,17,20,2501,12,2015
Targeted Passes,17,21,2622,12,2015
Targeted Passes,17,22,2029,9,2015
Targeted Passes,17,23,1962,7,2014
Targeted Passes,17,24,1952,7,2015
Targeted Passes,17,25,2014,7,2016
Targeted Passes,17,26,2443,6,2014
Targeted Passes,17,27,2495,6,2014
Targeted Passes,17,28,2485,3,2015
Targeted Passes,17,29,4134,2,2016
Targeted Passes,17,30,4210,1,2016
Passes Dropped,17,0,1877,22,2016
Passes Dropped,17,1,1830,20,2016
Passes Dropped,17,2,321,16,2016
Passes Dropped,17,3,913,6,2015
Passes Dropped,17,4,2597,4,2014
Passes Dropped,17,5,2014,4,2016
Passes Dropped,17,6,956,3,2014
Passes Dropped,17,7,2622,3,2015
Passes Dropped,17,8,1288,2,2014
Passes Dropped,17,9,375,2,2015
Passes Dropped,17,10,645,2,2015
Passes Dropped,17,11,1585,2,2016
Passes Dropped,17,12,1788,2,2016
Passes Dropped,17,13,2590,2,2016
Passes Dropped,17,14,615,1,2014
Passes Dropped,17,15,2029,1,2015
Passes Dropped,17,16,3267,1,2016
Passes Dropped,17,17,3332,1,2016
Passes Dropped,17,18,3395,1,2016
Passes Dropped,17,19,4169,1,2016
100 Yards Receiving,17,0,1877,11,2016
100 Yards Receiving,17,1,321,6,2016
100 Yards Receiving,17,2,1830,5,2016
100 Yards Receiving,17,3,2597,1,2014
Interceptions,17,0,1430,8,2015
Interceptions,17,1,407,5,2016
Interceptions,17,2,694,4,2016
Interceptions,17,3,3926,4,2016
Interceptions,17,4,583,3,2014
Interceptions,17,5,1255,3,2015
Interceptions,17,6,3192,2,2014
Interceptions,17,7,526,2,2015
Interceptions,17,8,2989,2,2016
Interceptions,17,9,3974,2,2016
Interceptions,17,10,961,1,2014
Interceptions,17,11,1705,1,2014
Interceptions,17,12,2976,1,2014
Interceptions,17,13,1810,1,2015
Interceptions,17,14,318,1,2016
Interceptions,17,15,785,1,2016
Interceptions,17,16,1405,1,2016
Interceptions,17,17,1838,1,2016
Interceptions,17,18,4713,1,2016
Pass Defense Percentage,17,0,1430,804,2015
Pass Defense Percentage,17,1,3926,778,2016
Pass Defense Percentage,17,2,1255,773,2015
Pass Defense Percentage,17,3,3974,754,2016
Tackles,17,0,407,253,2016
Tackles,17,1,1011,165,2016
Tackles,17,2,3974,138,2016
Tackles,17,3,318,125,2016
Tackles,17,4,1127,120,2016
Tackles,17,5,1500,118,2016
Tackles,17,6,1430,104,2015
Tackles,17,7,3926,104,2016
Tackles,17,8,487,92,2015
Tackles,17,9,431,90,2014
Tackles,17,10,2989,84,2016
Tackles,17,11,526,83,2015
Tackles,17,12,1838,77,2016
Tackles,17,13,570,76,2016
Tackles,17,14,1255,75,2015
Tackles,17,15,583,57,2014
Tackles,17,16,1733,55,2016
Tackles,17,17,694,48,2016
Tackles,17,18,3192,45,2014
Tackles,17,19,349,45,2015
Tackles,17,20,7,44,2014
Tackles,17,21,961,42,2014
Tackles,17,22,2993,30,2014
Tackles,17,23,785,29,2016
Tackles,17,24,1405,28,2016
Tackles,17,25,3004,26,2015
Tackles,17,26,819,24,2015
Tackles,17,27,1810,20,2015
Tackles,17,28,4691,20,2016
Tackles,17,29,502,19,2014
Tackles,17,30,2256,19,2015
Tackles,17,31,736,17,2015
Tackles,17,32,4632,17,2016
Tackles,17,33,2976,16,2014
Tackles,17,34,1363,15,2014
Tackles,17,35,1765,15,2014
Tackles,17,36,1877,13,2016
Tackles,17,37,4484,13,2016
Tackles,17,38,1705,12,2014
Tackles,17,39,1262,11,2015
Tackles,17,40,3671,9,2015
Tackles,17,41,321,8,2016
Tackles,17,42,2170,8,2016
Tackles,17,43,949,7,2016
Tackles,17,44,1378,5,2015
Tackles,17,45,1830,5,2016
Tackles,17,46,4713,4,2016
Tackles,17,47,615,3,2014
Tackles,17,48,1288,2,2014
Tackles,17,49,3484,2,2015
Tackles,17,50,29,2,2016
Tackles,17,51,1004,2,2016
Tackles,17,52,1585,2,2016
Tackles,17,53,1788,2,2016
Tackles,17,54,3332,2,2016
Tackles,17,55,503,1,2014
Tackles,17,56,956,1,2014
Tackles,17,57,1962,1,2014
Tackles,17,58,2597,1,2014
Tackles,17,59,264,1,2015
Tackles,17,60,375,1,2015
Tackles,17,61,3706,1,2015
Tackles,17,62,346,1,2016
Tackles,17,63,360,1,2016
Assists,17,0,407,85,2016
Assists,17,1,1011,57,2016
Assists,17,2,318,48,2016
Assists,17,3,1127,44,2016
Assists,17,4,2989,40,2016
Assists,17,5,526,39,2015
Assists,17,6,1838,39,2016
Assists,17,7,3926,35,2016
Assists,17,8,1500,34,2016
Assists,17,9,3974,33,2016
Assists,17,10,3192,24,2014
Assists,17,11,1430,24,2015
Assists,17,12,487,23,2015
Assists,17,13,583,22,2014
Assists,17,14,1255,21,2015
Assists,17,15,570,20,2016
Assists,17,16,1733,20,2016
Assists,17,17,694,18,2016
Assists,17,18,961,17,2014
Assists,17,19,431,16,2014
Assists,17,20,2993,15,2014
Assists,17,21,736,12,2015
Assists,17,22,785,12,2016
Assists,17,23,7,11,2014
Assists,17,24,3004,11,2015
Assists,17,25,4691,11,2016
Assists,17,26,349,7,2015
Assists,17,27,502,6,2014
Assists,17,28,1363,6,2014
Assists,17,29,2976,6,2014
Assists,17,30,4632,6,2016
Assists,17,31,1262,5,2015
Assists,17,32,4484,5,2016
Assists,17,33,1705,4,2014
Assists,17,34,819,4,2015
Assists,17,35,2256,4,2015
Assists,17,36,1405,4,2016
Assists,17,37,2170,3,2016
Assists,17,38,3671,2,2015
Assists,17,39,949,2,2016
Assists,17,40,4713,2,2016
Assists,17,41,1765,1,2014
Assists,17,42,1378,1,2015
Assists,17,43,1810,1,2015
Assists,17,44,3706,1,2015
Sacks,17,0,407,210,2016
Sacks,17,1,1127,150,2016
Sacks,17,2,1500,150,2016
Sacks,17,3,487,140,2015
Sacks,17,4,1011,125,2016
Sacks,17,5,1733,65,2016
Sacks,17,6,502,35,2014
Sacks,17,7,785,35,2016
Sacks,17,8,2976,20,2014
Sacks,17,9,3974,20,2016
Sacks,17,10,1363,15,2014
Sacks,17,11,526,15,2015
Sacks,17,12,3671,15,2015
Sacks,17,13,318,15,2016
Sacks,17,14,2170,15,2016
Sacks,17,15,4632,15,2016
Sacks,17,16,1262,10,2015
Sacks,17,17,3004,10,2015
Sacks,17,18,2989,10,2016
Sacks,17,19,4691,10,2016
Hurries,17,0,1127,35,2016
Hurries,17,1,1500,34,2016
Hurries,17,2,1011,23,2016
Hurries,17,3,487,22,2015
Hurries,17,4,1733,14,2016
Hurries,17,5,785,13,2016
Hurries,17,6,407,8,2016
Hurries,17,7,502,6,2014
Hurries,17,8,2170,3,2016
Hurries,17,9,4484,3,2016
Hurries,17,10,1363,2,2014
Hurries,17,11,1810,2,2015
Hurries,17,12,3671,2,2015
Hurries,17,13,4691,2,2016
Hurries,17,14,7,1,2014
Hurries,17,15,431,1,2014
Hurries,17,16,526,1,2015
Hurries,17,17,1255,1,2015
Hurries,17,18,1262,1,2015
Hurries,17,19,3706,1,2015
Hurries,17,20,3926,1,2016
Hurries,17,21,4632,1,2016
Blocked Passes,17,0,487,8,2015
Blocked Passes,17,1,1127,8,2016
Blocked Passes,17,2,1500,8,2016
Blocked Passes,17,3,1011,6,2016
Blocked Passes,17,4,407,3,2016
Blocked Passes,17,5,1733,2,2016
Blocked Passes,17,6,2989,2,2016
Blocked Passes,17,7,502,1,2014
Blocked Passes,17,8,1363,1,2014
Blocked Passes,17,9,736,1,2015
Blocked Passes,17,10,1255,1,2015
Blocked Passes,17,11,1262,1,2015
Blocked Passes,17,12,2256,1,2015
Blocked Passes,17,13,785,1,2016
Field Goals,17,0,772,102,2016
Key Run Blocks,17,0,360,70,2016
Key Run Blocks,17,1,517,49,2016
Key Run Blocks,17,2,346,37,2016
Key Run Blocks,17,3,1004,35,2016
Key Run Blocks,17,4,503,25,2014
Key Run Blocks,17,5,475,17,2016
Key Run Blocks,17,6,4360,17,2016
Key Run Blocks,17,7,2070,15,2014
Key Run Blocks,17,8,3484,14,2015
Key Run Blocks,17,9,264,12,2015
Key Run Blocks,17,10,321,11,2016
Key Run Blocks,17,11,2501,6,2015
Key Run Blocks,17,12,2495,4,2014
Key Run Blocks,17,13,3332,4,2016
Key Run Blocks,17,14,1447,3,2016
Key Run Blocks,17,15,329,1,2014
Key Run Blocks,17,16,1157,1,2014
Key Run Blocks,17,17,375,1,2015
Key Run Blocks,17,18,2681,1,2015
Key Run Blocks,17,19,2014,1,2016
Key Run Blocks,17,20,4134,1,2016
Key Run Blocks,17,21,4314,1,2016
Key Run Opportunities,17,0,360,193,2016
Key Run Opportunities,17,1,517,129,2016
Key Run Opportunities,17,2,346,122,2016
Key Run Opportunities,17,3,1004,90,2016
Key Run Opportunities,17,4,503,85,2014
Key Run Opportunities,17,5,475,57,2016
Key Run Opportunities,17,6,2070,46,2014
Key Run Opportunities,17,7,3484,42,2015
Key Run Opportunities,17,8,4360,39,2016
Key Run Opportunities,17,9,321,33,2016
Key Run Opportunities,17,10,264,32,2015
Key Run Opportunities,17,11,2501,15,2015
Key Run Opportunities,17,12,3332,14,2016
Key Run Opportunities,17,13,375,6,2015
Key Run Opportunities,17,14,1962,5,2014
Key Run Opportunities,17,15,2495,5,2014
Key Run Opportunities,17,16,1157,4,2014
Key Run Opportunities,17,17,2681,4,2015
Key Run Opportunities,17,18,1447,4,2016
Key Run Opportunities,17,19,329,3,2014
Key Run Opportunities,17,20,2485,3,2015
Key Run Opportunities,17,21,1726,3,2016
Key Run Opportunities,17,22,4134,2,2016
Key Run Opportunities,17,23,4169,2,2016
Key Run Opportunities,17,24,4314,2,2016
Key Run Opportunities,17,25,419,1,2014
Key Run Opportunities,17,26,2025,1,2014
Key Run Opportunities,17,27,2014,1,2016
Pancake Blocks,17,0,360,19,2016
Pancake Blocks,17,1,503,4,2014
Pancake Blocks,17,2,346,3,2016
Pancake Blocks,17,3,321,1,2016
Pancake Blocks,17,4,475,1,2016
Pancake Blocks,17,5,517,1,2016
Pancake Blocks,17,6,1004,1,2016
Pancake Blocks,17,7,4360,1,2016
Passes Defensed,17,0,3926,21,2016
Passes Defensed,17,1,1430,18,2015
Passes Defensed,17,2,407,15,2016
Passes Defensed,17,3,318,10,2016
Passes Defensed,17,4,3974,10,2016
Passes Defensed,17,5,1255,9,2015
Passes Defensed,17,6,7,7,2014
Passes Defensed,17,7,431,7,2014
Passes Defensed,17,8,1838,6,2016
Passes Defensed,17,9,583,5,2014
Passes Defensed,17,10,961,4,2014
Passes Defensed,17,11,3192,4,2014
Passes Defensed,17,12,526,4,2015
Passes Defensed,17,13,694,4,2016
Passes Defensed,17,14,2989,4,2016
Passes Defensed,17,15,2993,2,2014
Passes Defensed,17,16,487,2,2015
Passes Defensed,17,17,1810,2,2015
Passes Defensed,17,18,3004,2,2015
Passes Defensed,17,19,570,2,2016
Passes Defensed,17,20,785,2,2016
Passes Defensed,17,21,1363,1,2014
Passes Defensed,17,22,1705,1,2014
Passes Defensed,17,23,2976,1,2014
Passes Defensed,17,24,349,1,2015
Passes Defensed,17,25,819,1,2015
Passes Defensed,17,26,1378,1,2015
Passes Defensed,17,27,1405,1,2016
Passes Defensed,17,28,4691,1,2016
Punt Return Yards,17,0,645,591,2015
Punt Return Yards,17,1,1616,520,2016
Punt Return Yards,17,2,956,425,2014
Punt Return Yards,17,3,349,54,2015
Punt Return Yards,17,4,694,14,2016
Punt Return Yards,17,5,615,7,2014
Punt Return TDs,17,0,645,1,2015
Punt Return TDs,17,1,1616,1,2016
Kickoff Return Yards,17,0,349,989,2015
Kickoff Return Yards,17,1,1616,510,2016
Kickoff Return Yards,17,2,2566,471,2016
Kickoff Return Yards,17,3,645,261,2015
Kickoff Return Yards,17,4,961,211,2014
Kickoff Return Yards,17,5,694,136,2016
Kickoff Return Yards,17,6,615,115,2014
Kickoff Return Yards,17,7,913,18,2015
Kickoff Return Yards,17,8,1585,18,2016
Points Scored,17,0,772,382,2016
Points Scored,17,1,1877,110,2016
Points Scored,17,2,1830,84,2016
Points Scored,17,3,913,62,2015
Points Scored,17,4,321,48,2016
Points Scored,17,5,1788,36,2016
Points Scored,17,6,375,18,2015
