Category,Team/All_Teams,Place,Player,Record,Last_Year
All-Purpose Yards,19,37,1675,69,2015
All-Purpose Yards,19,38,787,67,2018
All-Purpose Yards,19,39,1825,62,2014
All-Purpose Yards,19,40,1039,60,2017
All-Purpose Yards,19,41,1809,57,2015
All-Purpose Yards,19,42,1473,56,2017
All-Purpose Yards,19,43,940,51,2016
All-Purpose Yards,19,44,1581,44,2015
All-Purpose Yards,19,45,2512,39,2017
All-Purpose Yards,19,46,3014,38,2017
All-Purpose Yards,19,47,5714,36,2018
All-Purpose Yards,19,48,874,32,2017
All-Purpose Yards,19,49,4631,31,2018
All-Purpose Yards,19,50,6438,31,2018
All-Purpose Yards,19,51,2497,28,2014
All-Purpose Yards,19,52,5743,23,2018
All-Purpose Yards,19,53,5828,23,2018
All-Purpose Yards,19,54,1292,13,2018
All-Purpose Yards,19,55,1617,12,2014
All-Purpose Yards,19,56,1453,12,2016
All-Purpose Yards,19,57,5622,12,2018
All-Purpose Yards,19,58,550,10,2015
All-Purpose Yards,19,59,784,9,2014
All-Purpose Yards,19,60,1118,9,2015
All-Purpose Yards,19,61,4017,5,2017
Games Started,19,0,112,80,2018
Games Started,19,1,1717,80,2018
Games Started,19,2,1749,80,2018
Games Started,19,3,330,79,2018
Games Started,19,4,787,79,2018
Games Started,19,5,695,75,2018
Games Started,19,6,325,74,2018
Games Started,19,7,1155,73,2018
Games Started,19,8,1602,71,2018
Games Started,19,9,1292,70,2018
Games Started,19,10,1716,69,2018
Games Started,19,11,1740,62,2018
Games Started,19,12,1694,48,2016
Games Started,19,13,1584,45,2017
Games Started,19,14,1132,40,2017
Games Started,19,15,647,39,2016
Games Started,19,16,3338,39,2017
Games Started,19,17,783,32,2015
Games Started,19,18,1040,32,2017
Games Started,19,19,4482,32,2018
Games Started,19,20,1871,27,2015
Games Started,19,21,1039,26,2017
Games Started,19,22,5538,22,2018
Games Started,19,23,5478,19,2018
Games Started,19,24,933,18,2016
Games Started,19,25,1835,18,2017
Games Started,19,26,1581,17,2015
Games Started,19,27,1453,17,2016
Games Started,19,28,3871,16,2016
Games Started,19,29,5481,16,2018
Games Started,19,30,5622,16,2018
Games Started,19,31,5947,16,2018
Games Started,19,32,6086,16,2018
Games Started,19,33,2497,15,2014
Games Started,19,34,473,15,2017
Games Started,19,35,1063,14,2014
Games Started,19,36,3826,14,2016
Games Started,19,37,3307,13,2017
Games Started,19,38,4631,13,2018
Games Started,19,39,784,12,2014
Games Started,19,40,1392,12,2014
Games Started,19,41,981,12,2016
Games Started,19,42,3014,12,2017
Games Started,19,43,6299,12,2018
Games Started,19,44,4624,10,2017
Games Started,19,45,6358,10,2018
Games Started,19,46,318,9,2014
Games Started,19,47,4158,9,2018
Games Started,19,48,808,8,2015
Games Started,19,49,2640,8,2017
Games Started,19,50,5775,8,2018
Games Started,19,51,1361,7,2015
Games Started,19,52,1593,6,2014
Games Started,19,53,1846,6,2016
Games Started,19,54,5920,6,2018
Games Started,19,55,184,5,2014
Games Started,19,56,4246,5,2017
Games Started,19,57,74,4,2014
Games Started,19,58,765,4,2014
Games Started,19,59,3828,4,2016
Games Started,19,60,998,4,2017
Games Started,19,61,1357,4,2017
Games Started,19,62,3154,4,2017
Games Started,19,63,1118,3,2015
Games Started,19,64,1809,3,2015
Games Started,19,65,940,3,2016
Games Started,19,66,1108,3,2016
Games Started,19,67,2240,3,2017
Games Started,19,68,4200,3,2018
Games Started,19,69,6292,3,2018
Games Started,19,70,6438,3,2018
Games Started,19,71,631,2,2014
Games Started,19,72,1825,2,2014
Games Started,19,73,2608,2,2015
Games Started,19,74,1008,2,2017
Games Started,19,75,2583,1,2014
Games Started,19,76,317,1,2015
Games Started,19,77,554,1,2015
Games Started,19,78,721,1,2016
Games Started,19,79,874,1,2017
Games Started,19,80,3528,1,2017
Games Started,19,81,5733,1,2018
Games Started,19,82,6052,1,2018
Games Started,19,83,6206,1,2018
Games Started,19,84,6392,1,2018
Games Started,19,85,6456,1,2018
Quarterback Rating,20,0,1662,1073,2018
Pass Attempts,20,0,1662,2477,2018
Pass Attempts,20,1,1345,142,2018
Pass Attempts,20,2,1928,4,2017
Pass Completions,20,0,1662,1729,2018
Pass Completions,20,1,1345,84,2018
Pass Completions,20,2,1928,3,2017
Completion Percentage,20,0,1662,698,2018
Passing Yards,20,0,1662,20132,2018
Passing Yards,20,1,1345,936,2018
Passing Yards,20,2,1928,49,2017
Yards per Pass Attempt,20,0,1662,813,2018
Passing Touchdowns,20,0,1662,142,2018
Passing Touchdowns,20,1,1345,8,2018
Times Sacked,20,0,1662,150,2018
Times Sacked,20,1,1345,13,2018
300 Yards Passing,20,0,1662,24,2018
300 Yards Passing,20,1,1345,1,2018
Rushing Attempts,20,0,731,1092,2018
Rushing Attempts,20,1,1674,612,2018
Rushing Attempts,20,2,1662,474,2018
Rushing Attempts,20,3,4123,48,2018
Rushing Attempts,20,4,4069,26,2018
Rushing Attempts,20,5,1345,16,2018
Rushing Attempts,20,6,513,5,2015
Rushing Attempts,20,7,1562,5,2018
Rushing Attempts,20,8,2501,4,2014
Rushing Attempts,20,9,1850,4,2018
Rushing Attempts,20,10,4172,4,2018
Rushing Attempts,20,11,2423,2,2014
Rushing Attempts,20,12,1862,1,2014
Rushing Attempts,20,13,1719,1,2016
Rushing Attempts,20,14,3411,1,2016
Rushing Attempts,20,15,1062,1,2018
Rushing Attempts,20,16,5763,1,2018
Rushing Yards,20,0,731,4510,2018
Rushing Yards,20,1,1662,3133,2018
Rushing Yards,20,2,1674,1900,2018
Rushing Yards,20,3,4069,109,2018
Rushing Yards,20,4,4123,93,2018
Rushing Yards,20,5,1345,72,2018
Rushing Yards,20,6,4172,25,2018
Rushing Yards,20,7,513,19,2015
Rushing Yards,20,8,2423,7,2014
Rushing Yards,20,9,1562,7,2018
Rushing Yards,20,10,1862,5,2014
Rushing Yards,20,11,1719,5,2016
Rushing Yards,20,12,3411,4,2016
Rushing Yards,20,13,1062,2,2018
Rushing Yards,20,14,5763,2,2018
Yards per Carry,20,0,731,413,2018
Yards per Carry,20,1,1674,310,2018
Rushing Touchdowns,20,0,731,26,2018
Rushing Touchdowns,20,1,1662,18,2018
Rushing Touchdowns,20,2,1674,17,2018
Rushing Touchdowns,20,3,4123,2,2018
Rushing Touchdowns,20,4,4069,1,2018
Rushing Touchdowns,20,5,4172,1,2018
100 Yards Rushing,20,0,731,9,2018
100 Yards Rushing,20,1,1674,1,2018
Receptions,20,0,1850,423,2018
Receptions,20,1,1562,412,2018
Receptions,20,2,731,294,2018
Receptions,20,3,1331,270,2018
Receptions,20,4,1062,151,2018
Receptions,20,5,4123,55,2018
Receptions,20,6,5054,40,2018
Receptions,20,7,1674,38,2018
Receptions,20,8,3411,14,2016
Receptions,20,9,2501,11,2014
Receptions,20,10,1481,11,2017
Receptions,20,11,638,10,2015
Receptions,20,12,4172,10,2018
Receptions,20,13,1989,9,2015
Receptions,20,14,3434,8,2016
Receptions,20,15,1168,8,2018
Receptions,20,16,2013,7,2018
Receptions,20,17,4069,7,2018
Receptions,20,18,1862,6,2014
Receptions,20,19,513,5,2015
Receptions,20,20,494,3,2014
Receptions,20,21,1585,3,2015
Receptions,20,22,2435,2,2015
Receptions,20,23,4266,2,2016
Receptions,20,24,2423,1,2014
Receptions,20,25,657,1,2015
Receptions,20,26,1719,1,2016
Receptions,20,27,2554,1,2016
Receptions,20,28,5003,1,2017
Receiving Yards,20,0,1850,5745,2018
Receiving Yards,20,1,1562,5092,2018
Receiving Yards,20,2,1331,2913,2018
Receiving Yards,20,3,731,2753,2018
Receiving Yards,20,4,1062,2246,2018
Receiving Yards,20,5,5054,451,2018
Receiving Yards,20,6,4123,367,2018
Receiving Yards,20,7,1674,238,2018
Receiving Yards,20,8,3411,149,2016
Receiving Yards,20,9,4172,120,2018
Receiving Yards,20,10,1481,113,2017
Receiving Yards,20,11,3434,106,2016
Receiving Yards,20,12,638,101,2015
Receiving Yards,20,13,513,93,2015
Receiving Yards,20,14,1168,79,2018
Receiving Yards,20,15,1989,72,2015
Receiving Yards,20,16,2501,71,2014
Receiving Yards,20,17,4069,70,2018
Receiving Yards,20,18,2013,62,2018
Receiving Yards,20,19,1862,53,2014
Receiving Yards,20,20,494,50,2014
Receiving Yards,20,21,4266,39,2016
Receiving Yards,20,22,1585,18,2015
Receiving Yards,20,23,657,16,2015
Receiving Yards,20,24,2423,8,2014
Receiving Yards,20,25,1719,6,2016
Receiving Yards,20,26,2554,6,2016
Receiving Yards,20,27,2435,5,2015
Yards per Reception,20,0,1062,1487,2018
Yards per Reception,20,1,1850,1358,2018
Yards per Reception,20,2,1562,1236,2018
Yards per Reception,20,3,1331,1079,2018
Yards per Reception,20,4,731,936,2018
Receiving Touchdowns,20,0,1562,43,2018
Receiving Touchdowns,20,1,1850,40,2018
Receiving Touchdowns,20,2,731,20,2018
Receiving Touchdowns,20,3,1331,18,2018
Receiving Touchdowns,20,4,1062,15,2018
Receiving Touchdowns,20,5,1674,4,2018
Receiving Touchdowns,20,6,4123,3,2018
Receiving Touchdowns,20,7,1481,2,2017
Receiving Touchdowns,20,8,513,1,2015
Receiving Touchdowns,20,9,3411,1,2016
Receiving Touchdowns,20,10,2013,1,2018
Receiving Touchdowns,20,11,5054,1,2018
Targeted Passes,20,0,1850,636,2018
Targeted Passes,20,1,1562,620,2018
Targeted Passes,20,2,1331,373,2018
Targeted Passes,20,3,731,363,2018
Targeted Passes,20,4,1062,227,2018
Targeted Passes,20,5,4123,73,2018
Targeted Passes,20,6,5054,52,2018
Targeted Passes,20,7,1674,48,2018
Targeted Passes,20,8,1862,21,2014
Targeted Passes,20,9,3411,21,2016
Targeted Passes,20,10,4172,18,2018
Targeted Passes,20,11,3434,16,2016
Targeted Passes,20,12,638,15,2015
Targeted Passes,20,13,1481,15,2017
Targeted Passes,20,14,1168,14,2018
Targeted Passes,20,15,2501,12,2014
Targeted Passes,20,16,2013,12,2018
Targeted Passes,20,17,1585,10,2015
Targeted Passes,20,18,1989,10,2015
Targeted Passes,20,19,494,9,2014
Targeted Passes,20,20,4069,9,2018
Targeted Passes,20,21,513,6,2015
Targeted Passes,20,22,1719,5,2016
Targeted Passes,20,23,4266,3,2016
Targeted Passes,20,24,2435,2,2015
Targeted Passes,20,25,2554,2,2016
Targeted Passes,20,26,5003,2,2017
Targeted Passes,20,27,2423,1,2014
Targeted Passes,20,28,657,1,2015
Passes Dropped,20,0,1562,29,2018
Passes Dropped,20,1,1850,21,2018
Passes Dropped,20,2,1331,17,2018
Passes Dropped,20,3,1062,13,2018
Passes Dropped,20,4,731,9,2018
Passes Dropped,20,5,1862,3,2014
Passes Dropped,20,6,3411,3,2016
Passes Dropped,20,7,5054,3,2018
Passes Dropped,20,8,638,1,2015
Passes Dropped,20,9,3434,1,2016
Passes Dropped,20,10,1481,1,2017
Passes Dropped,20,11,4123,1,2018
Passes Dropped,20,12,4172,1,2018
100 Yards Receiving,20,0,1850,19,2018
100 Yards Receiving,20,1,1562,18,2018
100 Yards Receiving,20,2,731,2,2018
100 Yards Receiving,20,3,1062,2,2018
100 Yards Receiving,20,4,1331,2,2018
Interceptions,20,0,3877,23,2018
Interceptions,20,1,950,7,2016
Interceptions,20,2,3937,7,2018
Interceptions,20,3,373,6,2017
Interceptions,20,4,35,5,2015
Interceptions,20,5,5520,4,2018
Interceptions,20,6,70,3,2014
Interceptions,20,7,1881,3,2018
Interceptions,20,8,3992,3,2018
Interceptions,20,9,649,2,2016
Interceptions,20,10,673,2,2018
Interceptions,20,11,6500,2,2018
Interceptions,20,12,133,1,2014
Interceptions,20,13,340,1,2014
Interceptions,20,14,1340,1,2014
Interceptions,20,15,1766,1,2014
Interceptions,20,16,972,1,2015
Interceptions,20,17,1358,1,2015
Interceptions,20,18,3847,1,2015
Interceptions,20,19,257,1,2016
Interceptions,20,20,1341,1,2016
Interceptions,20,21,1509,1,2016
Interceptions,20,22,312,1,2018
Interceptions,20,23,1793,1,2018
Pass Defense Percentage,20,0,35,826,2015
Pass Defense Percentage,20,1,3877,826,2018
Pass Defense Percentage,20,2,373,821,2017
Pass Defense Percentage,20,3,3937,774,2018
Pass Defense Percentage,20,4,3992,766,2018
Pass Defense Percentage,20,5,950,759,2016
Pass Defense Percentage,20,6,673,747,2018
Tackles,20,0,257,292,2016
Tackles,20,1,938,237,2018
Tackles,20,2,3877,207,2018
Tackles,20,3,1571,201,2018
Tackles,20,4,950,180,2016
Tackles,20,5,312,158,2018
Tackles,20,6,3937,157,2018
Tackles,20,7,373,155,2017
Tackles,20,8,1793,146,2018
Tackles,20,9,3992,134,2018
Tackles,20,10,673,120,2018
Tackles,20,11,340,96,2014
Tackles,20,12,35,91,2015
Tackles,20,13,387,91,2016
Tackles,20,14,1091,77,2018
Tackles,20,15,348,76,2018
Tackles,20,16,1881,76,2018
Tackles,20,17,578,73,2017
Tackles,20,18,70,69,2014
Tackles,20,19,133,69,2014
Tackles,20,20,99,63,2016
Tackles,20,21,5520,63,2018
Tackles,20,22,1149,60,2015
Tackles,20,23,1358,57,2015
Tackles,20,24,1552,57,2018
Tackles,20,25,6500,50,2018
Tackles,20,26,5469,47,2018
Tackles,20,27,1340,45,2014
Tackles,20,28,972,35,2015
Tackles,20,29,5407,34,2018
Tackles,20,30,6175,34,2018
Tackles,20,31,1083,33,2016
Tackles,20,32,1341,31,2016
Tackles,20,33,899,30,2016
Tackles,20,34,1766,29,2014
Tackles,20,35,640,29,2017
Tackles,20,36,136,26,2017
Tackles,20,37,1507,21,2015
Tackles,20,38,4483,20,2018
Tackles,20,39,1718,19,2014
Tackles,20,40,1509,19,2016
Tackles,20,41,4588,18,2018
Tackles,20,42,3864,17,2017
Tackles,20,43,3026,13,2014
Tackles,20,44,3847,13,2015
Tackles,20,45,2878,12,2015
Tackles,20,46,572,12,2016
Tackles,20,47,1562,12,2018
Tackles,20,48,3828,12,2018
Tackles,20,49,1360,9,2014
Tackles,20,50,2154,9,2014
Tackles,20,51,1713,9,2017
Tackles,20,52,1223,8,2015
Tackles,20,53,649,8,2016
Tackles,20,54,3837,8,2016
Tackles,20,55,5322,8,2018
Tackles,20,56,1662,7,2018
Tackles,20,57,2277,5,2014
Tackles,20,58,2920,5,2014
Tackles,20,59,3747,5,2015
Tackles,20,60,2261,5,2018
Tackles,20,61,1331,4,2018
Tackles,20,62,3073,3,2014
Tackles,20,63,3711,3,2017
Tackles,20,64,731,3,2018
Tackles,20,65,1062,3,2018
Tackles,20,66,1850,3,2018
Tackles,20,67,494,2,2014
Tackles,20,68,1862,2,2014
Tackles,20,69,1299,2,2015
Tackles,20,70,799,2,2016
Tackles,20,71,1674,2,2018
Tackles,20,72,2253,1,2015
Tackles,20,73,1080,1,2016
Tackles,20,74,1492,1,2016
Tackles,20,75,82,1,2017
Tackles,20,76,1672,1,2017
Tackles,20,77,4600,1,2017
Tackles,20,78,933,1,2018
Tackles,20,79,1112,1,2018
Tackles,20,80,2013,1,2018
Tackles,20,81,2987,1,2018
Assists,20,0,257,96,2016
Assists,20,1,938,90,2018
Assists,20,2,1571,88,2018
Assists,20,3,373,62,2017
Assists,20,4,950,51,2016
Assists,20,5,3992,49,2018
Assists,20,6,312,48,2018
Assists,20,7,3877,46,2018
Assists,20,8,1793,43,2018
Assists,20,9,348,37,2018
Assists,20,10,3937,35,2018
Assists,20,11,340,33,2014
Assists,20,12,1091,32,2018
Assists,20,13,35,31,2015
Assists,20,14,578,29,2017
Assists,20,15,673,29,2018
Assists,20,16,387,26,2016
Assists,20,17,1881,24,2018
Assists,20,18,1149,20,2015
Assists,20,19,6500,20,2018
Assists,20,20,133,19,2014
Assists,20,21,1358,18,2015
Assists,20,22,1552,18,2018
Assists,20,23,5407,15,2018
Assists,20,24,5520,14,2018
Assists,20,25,70,13,2014
Assists,20,26,1340,13,2014
Assists,20,27,972,13,2015
Assists,20,28,99,13,2016
Assists,20,29,899,10,2016
Assists,20,30,136,10,2017
Assists,20,31,5469,10,2018
Assists,20,32,1766,9,2014
Assists,20,33,640,9,2017
Assists,20,34,4588,9,2018
Assists,20,35,1083,8,2016
Assists,20,36,1341,8,2016
Assists,20,37,4483,8,2018
Assists,20,38,6175,8,2018
Assists,20,39,3747,7,2015
Assists,20,40,3847,7,2015
Assists,20,41,1718,6,2014
Assists,20,42,2154,6,2014
Assists,20,43,3864,6,2017
Assists,20,44,3828,6,2018
Assists,20,45,3026,5,2014
Assists,20,46,2878,5,2015
Assists,20,47,1509,5,2016
Assists,20,48,5322,5,2018
Assists,20,49,1507,4,2015
Assists,20,50,572,4,2016
Assists,20,51,1360,3,2014
Assists,20,52,3837,3,2016
Assists,20,53,2920,2,2014
Assists,20,54,1223,2,2015
Assists,20,55,2277,1,2014
Assists,20,56,3051,1,2014
Assists,20,57,649,1,2016
Assists,20,58,1713,1,2017
Assists,20,59,3711,1,2017
Assists,20,60,803,1,2018
Assists,20,61,2261,1,2018
Sacks,20,0,938,355,2018
Sacks,20,1,578,185,2017
Sacks,20,2,348,180,2018
Sacks,20,3,1552,180,2018
Sacks,20,4,1571,175,2018
Sacks,20,5,899,140,2016
Sacks,20,6,1149,125,2015
Sacks,20,7,6175,110,2018
Sacks,20,8,257,80,2016
Sacks,20,9,387,40,2016
Sacks,20,10,133,30,2014
Sacks,20,11,1223,30,2015
Sacks,20,12,1083,30,2016
Sacks,20,13,1793,30,2018
Sacks,20,14,5407,30,2018
Sacks,20,15,3877,25,2018
Sacks,20,16,4588,25,2018
Sacks,20,17,2154,20,2014
Sacks,20,18,3026,20,2014
Sacks,20,19,3711,20,2017
Sacks,20,20,1881,20,2018
Sacks,20,21,4483,20,2018
Sacks,20,22,373,15,2017
Sacks,20,23,340,10,2014
Sacks,20,24,1360,10,2014
Sacks,20,25,1299,10,2015
Sacks,20,26,1358,10,2015
Sacks,20,27,2878,10,2015
Sacks,20,28,99,10,2016
Sacks,20,29,3837,10,2016
Sacks,20,30,312,10,2018
Sacks,20,31,673,10,2018
Sacks,20,32,3937,10,2018
Sacks,20,33,2920,5,2014
Sacks,20,34,5322,5,2018
Hurries,20,0,938,56,2018
Hurries,20,1,348,32,2018
Hurries,20,2,578,31,2017
Hurries,20,3,1552,30,2018
Hurries,20,4,1571,26,2018
Hurries,20,5,1149,21,2015
Hurries,20,6,899,13,2016
Hurries,20,7,6175,11,2018
Hurries,20,8,2878,8,2015
Hurries,20,9,257,8,2016
Hurries,20,10,1223,5,2015
Hurries,20,11,4483,5,2018
Hurries,20,12,4588,5,2018
Hurries,20,13,5407,5,2018
Hurries,20,14,2154,4,2014
Hurries,20,15,5322,4,2018
Hurries,20,16,2920,3,2014
Hurries,20,17,3747,3,2015
Hurries,20,18,99,3,2016
Hurries,20,19,3877,3,2018
Hurries,20,20,70,2,2014
Hurries,20,21,133,2,2014
Hurries,20,22,340,2,2014
Hurries,20,23,387,2,2016
Hurries,20,24,373,2,2017
Hurries,20,25,312,2,2018
Hurries,20,26,1793,2,2018
Hurries,20,27,3828,2,2018
Hurries,20,28,1340,1,2014
Hurries,20,29,1360,1,2014
Hurries,20,30,3026,1,2014
Hurries,20,31,1299,1,2015
Hurries,20,32,1358,1,2015
Hurries,20,33,572,1,2016
Hurries,20,34,950,1,2016
Hurries,20,35,1083,1,2016
Hurries,20,36,1091,1,2018
Blocked Passes,20,0,1571,12,2018
Blocked Passes,20,1,938,11,2018
Blocked Passes,20,2,578,6,2017
Blocked Passes,20,3,1149,5,2015
Blocked Passes,20,4,257,5,2016
Blocked Passes,20,5,1552,5,2018
Blocked Passes,20,6,2920,4,2014
Blocked Passes,20,7,348,4,2018
Blocked Passes,20,8,4588,3,2018
Blocked Passes,20,9,5407,3,2018
Blocked Passes,20,10,35,2,2015
Blocked Passes,20,11,1793,2,2018
Blocked Passes,20,12,4483,2,2018
Blocked Passes,20,13,6175,2,2018
Blocked Passes,20,14,133,1,2014
Blocked Passes,20,15,1223,1,2015
Blocked Passes,20,16,2878,1,2015
Blocked Passes,20,17,3747,1,2015
Blocked Passes,20,18,387,1,2016
Blocked Passes,20,19,899,1,2016
Blocked Passes,20,20,950,1,2016
Blocked Passes,20,21,3711,1,2017
Blocked Passes,20,22,312,1,2018
Blocked Passes,20,23,3937,1,2018
Blocked Passes,20,24,3992,1,2018
Blocked Passes,20,25,5322,1,2018
Blocked Passes,20,26,6500,1,2018
Field Goals,20,0,3650,71,2018
Field Goals,20,1,22,32,2014
Field Goals,20,2,3649,28,2015
Key Run Blocks,20,0,1112,134,2018
Key Run Blocks,20,1,82,101,2017
Key Run Blocks,20,2,1406,88,2017
Key Run Blocks,20,3,1080,44,2016
Key Run Blocks,20,4,864,35,2015
Key Run Blocks,20,5,616,34,2017
Key Run Blocks,20,6,933,29,2018
Key Run Blocks,20,7,4123,22,2018
Key Run Blocks,20,8,1331,18,2018
Key Run Blocks,20,9,5116,14,2018
Key Run Blocks,20,10,1492,11,2016
Key Run Blocks,20,11,2501,10,2014
Key Run Blocks,20,12,3544,8,2018
Key Run Blocks,20,13,1812,6,2018
Key Run Blocks,20,14,4172,6,2018
Key Run Blocks,20,15,513,4,2015
Key Run Blocks,20,16,638,4,2015
Key Run Blocks,20,17,1989,4,2015
Key Run Blocks,20,18,2013,4,2018
Key Run Blocks,20,19,1589,3,2014
Key Run Blocks,20,20,1672,3,2017
Key Run Blocks,20,21,4367,3,2018
Key Run Blocks,20,22,641,2,2015
Key Run Blocks,20,23,1377,2,2015
Key Run Blocks,20,24,3600,2,2018
Key Run Blocks,20,25,743,1,2014
Key Run Blocks,20,26,1354,1,2014
Key Run Blocks,20,27,5140,1,2018
Key Run Opportunities,20,0,1112,428,2018
Key Run Opportunities,20,1,82,295,2017
Key Run Opportunities,20,2,1406,265,2017
Key Run Opportunities,20,3,864,134,2015
Key Run Opportunities,20,4,1080,118,2016
Key Run Opportunities,20,5,616,109,2017
Key Run Opportunities,20,6,933,91,2018
Key Run Opportunities,20,7,1331,64,2018
Key Run Opportunities,20,8,3544,54,2018
Key Run Opportunities,20,9,4123,46,2018
Key Run Opportunities,20,10,5116,44,2018
Key Run Opportunities,20,11,1492,35,2016
Key Run Opportunities,20,12,1812,31,2018
Key Run Opportunities,20,13,1589,23,2014
Key Run Opportunities,20,14,4367,22,2018
Key Run Opportunities,20,15,2501,21,2014
Key Run Opportunities,20,16,1672,13,2017
Key Run Opportunities,20,17,513,12,2015
Key Run Opportunities,20,18,4172,12,2018
Key Run Opportunities,20,19,638,11,2015
Key Run Opportunities,20,20,1989,9,2015
Key Run Opportunities,20,21,1377,7,2015
Key Run Opportunities,20,22,2013,7,2018
Key Run Opportunities,20,23,641,6,2015
Key Run Opportunities,20,24,1354,4,2014
Key Run Opportunities,20,25,743,2,2014
Key Run Opportunities,20,26,1117,2,2016
Key Run Opportunities,20,27,3600,2,2018
Key Run Opportunities,20,28,5140,2,2018
Key Run Opportunities,20,29,5003,1,2017
Key Run Opportunities,20,30,625,1,2018
Pancake Blocks,20,0,1112,27,2018
Pancake Blocks,20,1,82,9,2017
Pancake Blocks,20,2,1406,5,2017
Pancake Blocks,20,3,1331,3,2018
Pancake Blocks,20,4,638,2,2015
Pancake Blocks,20,5,1080,1,2016
Pancake Blocks,20,6,1492,1,2016
Pancake Blocks,20,7,616,1,2017
Pancake Blocks,20,8,4172,1,2018
Passes Defensed,20,0,3877,58,2018
Passes Defensed,20,1,35,27,2015
Passes Defensed,20,2,373,19,2017
Passes Defensed,20,3,3937,17,2018
Passes Defensed,20,4,950,16,2016
Passes Defensed,20,5,3992,11,2018
Passes Defensed,20,6,257,10,2016
Passes Defensed,20,7,673,10,2018
Passes Defensed,20,8,1793,10,2018
Passes Defensed,20,9,340,9,2014
