Category,Team/All_Teams,Place,Player,Record,Last_Year
Games Started,21,27,4768,16,2017
Games Started,21,28,4491,15,2017
Games Started,21,29,27,14,2014
Games Started,21,30,1420,14,2017
Games Started,21,31,3026,14,2017
Games Started,21,32,4935,14,2017
Games Started,21,33,413,13,2014
Games Started,21,34,1572,13,2014
Games Started,21,35,632,13,2015
Games Started,21,36,836,13,2016
Games Started,21,37,2263,13,2017
Games Started,21,38,5019,12,2017
Games Started,21,39,2965,11,2015
Games Started,21,40,1116,8,2015
Games Started,21,41,563,8,2017
Games Started,21,42,2253,8,2017
Games Started,21,43,1249,7,2016
Games Started,21,44,1772,6,2016
Games Started,21,45,3940,6,2017
Games Started,21,46,721,5,2014
Games Started,21,47,1315,5,2014
Games Started,21,48,1842,5,2017
Games Started,21,49,3132,5,2017
Games Started,21,50,2773,4,2014
Games Started,21,51,532,3,2014
Games Started,21,52,3067,3,2015
Games Started,21,53,1168,3,2016
Games Started,21,54,3418,3,2017
Games Started,21,55,692,2,2014
Games Started,21,56,2624,2,2014
Games Started,21,57,891,2,2016
Games Started,21,58,3184,2,2016
Games Started,21,59,459,2,2017
Games Started,21,60,159,1,2014
Games Started,21,61,814,1,2014
Games Started,21,62,1268,1,2014
Games Started,21,63,2066,1,2015
Games Started,21,64,3008,1,2015
Games Started,21,65,1093,1,2016
Games Started,21,66,1705,1,2016
Games Started,21,67,4202,1,2016
Games Started,21,68,336,1,2017
Games Started,21,69,1440,1,2017
Quarterback Rating,22,0,3245,752,2017
Pass Attempts,22,0,3245,1949,2017
Pass Attempts,22,1,738,524,2015
Pass Attempts,22,2,1856,125,2017
Pass Completions,22,0,3245,1107,2017
Pass Completions,22,1,738,353,2015
Pass Completions,22,2,1856,73,2017
Completion Percentage,22,0,3245,568,2017
Passing Yards,22,0,3245,12226,2017
Passing Yards,22,1,738,3946,2015
Passing Yards,22,2,1856,803,2017
Yards per Pass Attempt,22,0,3245,627,2017
Passing Touchdowns,22,0,3245,64,2017
Passing Touchdowns,22,1,738,25,2015
Passing Touchdowns,22,2,1856,4,2017
Times Sacked,22,0,3245,107,2017
Times Sacked,22,1,738,23,2015
Times Sacked,22,2,1856,8,2017
300 Yards Passing,22,0,3245,8,2017
300 Yards Passing,22,1,738,4,2015
300 Yards Passing,22,2,1856,1,2017
Rushing Attempts,22,0,581,488,2015
Rushing Attempts,22,1,3245,214,2017
Rushing Attempts,22,2,686,201,2016
Rushing Attempts,22,3,1940,156,2017
Rushing Attempts,22,4,412,140,2017
Rushing Attempts,22,5,2459,117,2015
Rushing Attempts,22,6,4108,71,2017
Rushing Attempts,22,7,2423,64,2015
Rushing Attempts,22,8,738,61,2015
Rushing Attempts,22,9,1856,7,2017
Rushing Attempts,22,10,569,5,2017
Rushing Attempts,22,11,2488,3,2017
Rushing Attempts,22,12,2470,2,2014
Rushing Attempts,22,13,2447,2,2015
Rushing Attempts,22,14,954,2,2017
Rushing Attempts,22,15,16,1,2014
Rushing Attempts,22,16,1008,1,2016
Rushing Attempts,22,17,753,1,2017
Rushing Attempts,22,18,1832,1,2017
Rushing Attempts,22,19,2534,1,2017
Rushing Yards,22,0,581,2276,2015
Rushing Yards,22,1,3245,1473,2017
Rushing Yards,22,2,686,629,2016
Rushing Yards,22,3,1940,459,2017
Rushing Yards,22,4,2459,429,2015
Rushing Yards,22,5,412,378,2017
Rushing Yards,22,6,738,286,2015
Rushing Yards,22,7,2423,259,2015
Rushing Yards,22,8,4108,211,2017
Rushing Yards,22,9,2488,14,2017
Rushing Yards,22,10,2470,12,2014
Rushing Yards,22,11,569,12,2017
Rushing Yards,22,12,1856,9,2017
Rushing Yards,22,13,2534,6,2017
Rushing Yards,22,14,954,4,2017
Rushing Yards,22,15,1832,3,2017
Rushing Yards,22,16,2447,2,2015
Rushing Yards,22,17,16,1,2014
Yards per Carry,22,0,581,466,2015
Rushing Touchdowns,22,0,581,23,2015
Rushing Touchdowns,22,1,3245,7,2017
Rushing Touchdowns,22,2,686,6,2016
Rushing Touchdowns,22,3,2459,5,2015
Rushing Touchdowns,22,4,1940,4,2017
Rushing Touchdowns,22,5,412,3,2017
Rushing Touchdowns,22,6,738,2,2015
Rushing Touchdowns,22,7,2423,2,2015
Rushing Touchdowns,22,8,4108,1,2017
100 Yards Rushing,22,0,581,5,2015
Receptions,22,0,569,380,2017
Receptions,22,1,1832,164,2017
Receptions,22,2,954,148,2017
Receptions,22,3,581,133,2015
Receptions,22,4,16,108,2014
Receptions,22,5,1771,83,2016
Receptions,22,6,4157,68,2017
Receptions,22,7,4247,58,2017
Receptions,22,8,1940,46,2017
Receptions,22,9,2010,43,2016
Receptions,22,10,1008,41,2016
Receptions,22,11,412,40,2017
Receptions,22,12,2488,33,2017
Receptions,22,13,111,28,2014
Receptions,22,14,1276,25,2015
Receptions,22,15,481,20,2017
Receptions,22,16,4108,18,2017
Receptions,22,17,686,17,2016
Receptions,22,18,753,15,2017
Receptions,22,19,1731,13,2014
Receptions,22,20,2459,13,2015
Receptions,22,21,2470,12,2014
Receptions,22,22,3384,12,2015
Receptions,22,23,2011,5,2016
Receptions,22,24,2447,3,2015
Receptions,22,25,2423,2,2015
Receptions,22,26,3348,2,2015
Receptions,22,27,2014,1,2014
Receptions,22,28,2534,1,2017
Receiving Yards,22,0,569,4615,2017
Receiving Yards,22,1,1832,1909,2017
Receiving Yards,22,2,954,1878,2017
Receiving Yards,22,3,16,1464,2014
Receiving Yards,22,4,581,1111,2015
Receiving Yards,22,5,1771,981,2016
Receiving Yards,22,6,4157,745,2017
Receiving Yards,22,7,4247,713,2017
Receiving Yards,22,8,1008,548,2016
Receiving Yards,22,9,2010,426,2016
Receiving Yards,22,10,412,365,2017
Receiving Yards,22,11,1276,302,2015
Receiving Yards,22,12,481,287,2017
Receiving Yards,22,13,111,275,2014
Receiving Yards,22,14,1940,237,2017
Receiving Yards,22,15,2488,197,2017
Receiving Yards,22,16,753,171,2017
Receiving Yards,22,17,1731,166,2014
Receiving Yards,22,18,686,128,2016
Receiving Yards,22,19,2459,120,2015
Receiving Yards,22,20,4108,115,2017
Receiving Yards,22,21,3384,94,2015
Receiving Yards,22,22,2470,67,2014
Receiving Yards,22,23,2011,32,2016
Receiving Yards,22,24,2423,13,2015
Receiving Yards,22,25,2014,6,2014
Receiving Yards,22,26,3348,6,2015
Receiving Yards,22,27,2534,1,2017
Yards per Reception,22,0,16,1356,2014
Yards per Reception,22,1,954,1269,2017
Yards per Reception,22,2,569,1214,2017
Yards per Reception,22,3,1832,1164,2017
Yards per Reception,22,4,581,835,2015
Receiving Touchdowns,22,0,569,26,2017
Receiving Touchdowns,22,1,581,12,2015
Receiving Touchdowns,22,2,16,10,2014
Receiving Touchdowns,22,3,954,8,2017
Receiving Touchdowns,22,4,1832,7,2017
Receiving Touchdowns,22,5,4157,7,2017
Receiving Touchdowns,22,6,1771,5,2016
Receiving Touchdowns,22,7,4247,4,2017
Receiving Touchdowns,22,8,2010,3,2016
Receiving Touchdowns,22,9,412,3,2017
Receiving Touchdowns,22,10,1731,1,2014
Receiving Touchdowns,22,11,2470,1,2014
Receiving Touchdowns,22,12,2459,1,2015
Receiving Touchdowns,22,13,3384,1,2015
Receiving Touchdowns,22,14,1008,1,2016
Receiving Touchdowns,22,15,2011,1,2016
Receiving Touchdowns,22,16,481,1,2017
Receiving Touchdowns,22,17,753,1,2017
Targeted Passes,22,0,569,696,2017
Targeted Passes,22,1,1832,278,2017
Targeted Passes,22,2,954,277,2017
Targeted Passes,22,3,581,190,2015
Targeted Passes,22,4,16,163,2014
Targeted Passes,22,5,1771,156,2016
Targeted Passes,22,6,4247,111,2017
Targeted Passes,22,7,4157,102,2017
Targeted Passes,22,8,1008,80,2016
Targeted Passes,22,9,2010,77,2016
Targeted Passes,22,10,1940,57,2017
Targeted Passes,22,11,412,54,2017
Targeted Passes,22,12,1276,49,2015
Targeted Passes,22,13,2488,47,2017
Targeted Passes,22,14,481,38,2017
Targeted Passes,22,15,111,37,2014
Targeted Passes,22,16,686,27,2016
Targeted Passes,22,17,4108,24,2017
Targeted Passes,22,18,753,23,2017
Targeted Passes,22,19,1731,19,2014
Targeted Passes,22,20,2459,18,2015
Targeted Passes,22,21,3384,16,2015
Targeted Passes,22,22,2011,16,2016
Targeted Passes,22,23,2470,13,2014
Targeted Passes,22,24,2534,4,2017
Targeted Passes,22,25,2447,3,2015
Targeted Passes,22,26,2612,2,2014
Targeted Passes,22,27,2423,2,2015
Targeted Passes,22,28,3348,2,2015
Targeted Passes,22,29,2014,1,2014
Passes Dropped,22,0,569,46,2017
Passes Dropped,22,1,954,24,2017
Passes Dropped,22,2,1832,20,2017
Passes Dropped,22,3,1771,11,2016
Passes Dropped,22,4,1008,10,2016
Passes Dropped,22,5,16,8,2014
Passes Dropped,22,6,581,8,2015
Passes Dropped,22,7,4157,7,2017
Passes Dropped,22,8,2010,5,2016
Passes Dropped,22,9,2488,5,2017
Passes Dropped,22,10,4247,5,2017
Passes Dropped,22,11,412,3,2017
Passes Dropped,22,12,481,3,2017
Passes Dropped,22,13,753,3,2017
Passes Dropped,22,14,2459,2,2015
Passes Dropped,22,15,1940,2,2017
Passes Dropped,22,16,111,1,2014
Passes Dropped,22,17,1731,1,2014
Passes Dropped,22,18,2612,1,2014
Passes Dropped,22,19,1276,1,2015
Passes Dropped,22,20,3384,1,2015
Passes Dropped,22,21,686,1,2016
100 Yards Receiving,22,0,569,13,2017
100 Yards Receiving,22,1,16,6,2014
100 Yards Receiving,22,2,954,3,2017
100 Yards Receiving,22,3,1832,3,2017
100 Yards Receiving,22,4,1771,1,2016
100 Yards Receiving,22,5,4247,1,2017
Interceptions,22,0,1699,11,2017
Interceptions,22,1,196,9,2017
Interceptions,22,2,3959,6,2017
Interceptions,22,3,58,4,2014
Interceptions,22,4,3161,4,2014
Interceptions,22,5,4709,4,2017
Interceptions,22,6,282,3,2014
Interceptions,22,7,2981,3,2017
Interceptions,22,8,3976,3,2017
Interceptions,22,9,130,2,2014
Interceptions,22,10,380,2,2017
Interceptions,22,11,819,1,2014
Interceptions,22,12,659,1,2017
Interceptions,22,13,1865,1,2017
Pass Defense Percentage,22,0,1699,792,2017
Pass Defense Percentage,22,1,3976,783,2017
Pass Defense Percentage,22,2,3959,751,2017
Pass Defense Percentage,22,3,4709,746,2017
Pass Defense Percentage,22,4,659,745,2017
Tackles,22,0,196,314,2017
Tackles,22,1,3959,307,2017
Tackles,22,2,1865,218,2017
Tackles,22,3,1699,204,2017
Tackles,22,4,3976,154,2017
Tackles,22,5,1122,146,2017
Tackles,22,6,1250,134,2017
Tackles,22,7,380,131,2017
Tackles,22,8,276,119,2017
Tackles,22,9,659,119,2017
Tackles,22,10,4709,119,2017
Tackles,22,11,253,108,2016
Tackles,22,12,2981,97,2017
Tackles,22,13,282,75,2014
Tackles,22,14,1340,69,2016
Tackles,22,15,3161,62,2014
Tackles,22,16,1066,56,2016
Tackles,22,17,473,54,2015
Tackles,22,18,58,50,2014
Tackles,22,19,1361,48,2017
Tackles,22,20,819,45,2014
Tackles,22,21,226,41,2017
Tackles,22,22,3122,41,2017
Tackles,22,23,554,37,2017
Tackles,22,24,1347,34,2014
Tackles,22,25,583,26,2017
Tackles,22,26,2878,25,2017
Tackles,22,27,569,23,2017
Tackles,22,28,420,22,2015
Tackles,22,29,506,22,2015
Tackles,22,30,130,21,2014
Tackles,22,31,2330,19,2014
Tackles,22,32,1676,19,2016
Tackles,22,33,161,18,2014
Tackles,22,34,2950,18,2015
Tackles,22,35,2333,17,2016
Tackles,22,36,1638,16,2014
Tackles,22,37,1341,16,2017
Tackles,22,38,1664,14,2015
Tackles,22,39,5514,13,2017
Tackles,22,40,3862,12,2015
Tackles,22,41,3798,12,2016
Tackles,22,42,626,10,2014
Tackles,22,43,2852,10,2014
Tackles,22,44,4553,10,2017
Tackles,22,45,4657,8,2016
Tackles,22,46,3030,7,2014
Tackles,22,47,954,7,2017
Tackles,22,48,2236,7,2017
Tackles,22,49,3063,6,2015
Tackles,22,50,1083,6,2017
Tackles,22,51,1832,6,2017
Tackles,22,52,581,5,2015
Tackles,22,53,738,5,2015
Tackles,22,54,3245,5,2017
Tackles,22,55,1771,4,2016
Tackles,22,56,16,3,2014
Tackles,22,57,351,3,2015
Tackles,22,58,4157,3,2017
Tackles,22,59,1059,2,2017
Tackles,22,60,1940,2,2017
Tackles,22,61,2488,2,2017
Tackles,22,62,686,1,2016
Tackles,22,63,1008,1,2016
Tackles,22,64,350,1,2017
Tackles,22,65,589,1,2017
Tackles,22,66,1422,1,2017
Tackles,22,67,4247,1,2017
Assists,22,0,196,99,2017
Assists,22,1,3959,86,2017
Assists,22,2,380,69,2017
Assists,22,3,1865,61,2017
Assists,22,4,3976,61,2017
Assists,22,5,1122,55,2017
Assists,22,6,1699,55,2017
Assists,22,7,1250,54,2017
Assists,22,8,276,45,2017
Assists,22,9,2981,40,2017
Assists,22,10,253,39,2016
Assists,22,11,3161,34,2014
Assists,22,12,4709,31,2017
Assists,22,13,659,30,2017
Assists,22,14,282,23,2014
Assists,22,15,1340,23,2016
Assists,22,16,473,22,2015
Assists,22,17,554,19,2017
Assists,22,18,1066,18,2016
Assists,22,19,819,17,2014
Assists,22,20,58,14,2014
Assists,22,21,1347,13,2014
Assists,22,22,226,12,2017
Assists,22,23,3030,11,2014
Assists,22,24,1664,10,2015
Assists,22,25,1341,10,2017
Assists,22,26,3122,10,2017
Assists,22,27,420,9,2015
Assists,22,28,2950,9,2015
Assists,22,29,1638,8,2014
Assists,22,30,506,8,2015
Assists,22,31,1361,8,2017
Assists,22,32,161,7,2014
Assists,22,33,583,7,2017
Assists,22,34,2878,7,2017
Assists,22,35,5514,7,2017
Assists,22,36,130,6,2014
Assists,22,37,2330,6,2014
Assists,22,38,2852,6,2014
Assists,22,39,3862,6,2015
Assists,22,40,1083,6,2017
Assists,22,41,1676,5,2016
Assists,22,42,2236,5,2017
Assists,22,43,2333,4,2016
Assists,22,44,4553,4,2017
Assists,22,45,351,3,2015
Assists,22,46,5631,3,2017
Assists,22,47,3798,2,2016
Assists,22,48,626,1,2014
Assists,22,49,3063,1,2015
Assists,22,50,4657,1,2016
Assists,22,51,589,1,2017
Sacks,22,0,276,215,2017
Sacks,22,1,1865,190,2017
Sacks,22,2,1250,185,2017
Sacks,22,3,253,160,2016
Sacks,22,4,1122,160,2017
Sacks,22,5,473,115,2015
Sacks,22,6,1347,60,2014
Sacks,22,7,226,55,2017
Sacks,22,8,1361,50,2017
Sacks,22,9,2878,45,2017
Sacks,22,10,2852,35,2014
Sacks,22,11,506,35,2015
Sacks,22,12,1699,35,2017
Sacks,22,13,2950,25,2015
Sacks,22,14,3959,25,2017
Sacks,22,15,58,20,2014
Sacks,22,16,1676,20,2016
Sacks,22,17,554,20,2017
Sacks,22,18,3030,15,2014
Sacks,22,19,196,15,2017
Sacks,22,20,5514,15,2017
Sacks,22,21,161,10,2014
Sacks,22,22,282,10,2014
Sacks,22,23,1638,10,2014
Sacks,22,24,3161,10,2014
Sacks,22,25,380,10,2017
Sacks,22,26,1083,10,2017
Sacks,22,27,2236,10,2017
Sacks,22,28,2981,10,2017
Sacks,22,29,4553,10,2017
Sacks,22,30,351,5,2015
Sacks,22,31,1066,5,2016
Sacks,22,32,3976,5,2017
Hurries,22,0,1122,33,2017
Hurries,22,1,276,32,2017
Hurries,22,2,1250,29,2017
Hurries,22,3,253,18,2016
Hurries,22,4,473,16,2015
Hurries,22,5,1361,15,2017
Hurries,22,6,226,11,2017
Hurries,22,7,2878,11,2017
Hurries,22,8,2950,9,2015
Hurries,22,9,1865,8,2017
Hurries,22,10,506,7,2015
Hurries,22,11,1638,6,2014
Hurries,22,12,1676,5,2016
Hurries,22,13,161,4,2014
Hurries,22,14,3030,4,2014
Hurries,22,15,554,4,2017
Hurries,22,16,2852,3,2014
Hurries,22,17,5514,3,2017
Hurries,22,18,1347,1,2014
Hurries,22,19,351,1,2015
Hurries,22,20,3724,1,2015
Hurries,22,21,3862,1,2015
Hurries,22,22,196,1,2017
Hurries,22,23,380,1,2017
Hurries,22,24,589,1,2017
Hurries,22,25,1083,1,2017
Hurries,22,26,1699,1,2017
Hurries,22,27,3122,1,2017
Hurries,22,28,3959,1,2017
Hurries,22,29,4553,1,2017
Hurries,22,30,4709,1,2017
Blocked Passes,22,0,276,5,2017
Blocked Passes,22,1,1865,5,2017
Blocked Passes,22,2,473,4,2015
Blocked Passes,22,3,1361,4,2017
Blocked Passes,22,4,2950,3,2015
Blocked Passes,22,5,253,3,2016
Blocked Passes,22,6,1250,3,2017
Blocked Passes,22,7,5514,3,2017
Blocked Passes,22,8,1347,2,2014
Blocked Passes,22,9,3030,2,2014
Blocked Passes,22,10,506,2,2015
Blocked Passes,22,11,554,2,2017
Blocked Passes,22,12,1122,2,2017
Blocked Passes,22,13,2878,2,2017
Blocked Passes,22,14,161,1,2014
Blocked Passes,22,15,226,1,2017
Field Goals,22,0,2841,106,2017
Key Run Blocks,22,0,1369,117,2017
Key Run Blocks,22,1,350,95,2017
Key Run Blocks,22,2,1422,63,2017
Key Run Blocks,22,3,1059,36,2017
Key Run Blocks,22,4,334,30,2015
Key Run Blocks,22,5,797,19,2015
Key Run Blocks,22,6,2688,17,2016
Key Run Blocks,22,7,3558,17,2017
Key Run Blocks,22,8,2722,13,2015
Key Run Blocks,22,9,2488,8,2017
Key Run Blocks,22,10,1634,6,2017
Key Run Blocks,22,11,111,3,2014
Key Run Blocks,22,12,2106,3,2015
Key Run Blocks,22,13,2010,3,2016
Key Run Blocks,22,14,958,2,2015
Key Run Blocks,22,15,3384,2,2015
Key Run Blocks,22,16,3554,2,2015
Key Run Blocks,22,17,2534,2,2017
Key Run Blocks,22,18,4157,2,2017
Key Run Blocks,22,19,876,1,2014
Key Run Blocks,22,20,1636,1,2014
Key Run Blocks,22,21,2470,1,2014
Key Run Blocks,22,22,2011,1,2016
Key Run Blocks,22,23,4332,1,2016
Key Run Blocks,22,24,5107,1,2017
Key Run Opportunities,22,0,1369,338,2017
Key Run Opportunities,22,1,350,259,2017
Key Run Opportunities,22,2,1422,170,2017
Key Run Opportunities,22,3,1059,91,2017
Key Run Opportunities,22,4,334,83,2015
Key Run Opportunities,22,5,797,52,2015
Key Run Opportunities,22,6,2688,49,2016
Key Run Opportunities,22,7,3558,42,2017
Key Run Opportunities,22,8,1634,34,2017
Key Run Opportunities,22,9,2722,33,2015
Key Run Opportunities,22,10,2488,33,2017
Key Run Opportunities,22,11,2470,24,2014
Key Run Opportunities,22,12,111,12,2014
Key Run Opportunities,22,13,3554,9,2015
Key Run Opportunities,22,14,4157,7,2017
Key Run Opportunities,22,15,1636,6,2014
Key Run Opportunities,22,16,2010,6,2016
Key Run Opportunities,22,17,4332,6,2016
Key Run Opportunities,22,18,958,5,2015
Key Run Opportunities,22,19,2106,5,2015
Key Run Opportunities,22,20,3384,4,2015
Key Run Opportunities,22,21,2683,4,2017
Key Run Opportunities,22,22,876,3,2014
Key Run Opportunities,22,23,5107,3,2017
Key Run Opportunities,22,24,2011,2,2016
Key Run Opportunities,22,25,4295,2,2016
Key Run Opportunities,22,26,753,2,2017
Key Run Opportunities,22,27,2534,2,2017
Key Run Opportunities,22,28,2080,1,2014
Pancake Blocks,22,0,1369,8,2017
Pancake Blocks,22,1,334,5,2015
Pancake Blocks,22,2,1422,3,2017
Pancake Blocks,22,3,350,2,2017
Pancake Blocks,22,4,111,1,2014
Pancake Blocks,22,5,797,1,2015
Passes Defensed,22,0,1699,41,2017
Passes Defensed,22,1,196,29,2017
Passes Defensed,22,2,3976,13,2017
Passes Defensed,22,3,4709,13,2017
Passes Defensed,22,4,1865,12,2017
Passes Defensed,22,5,58,11,2014
Passes Defensed,22,6,3959,11,2017
Passes Defensed,22,7,3161,10,2014
Passes Defensed,22,8,3122,8,2017
Passes Defensed,22,9,282,7,2014
Passes Defensed,22,10,1066,7,2016
Passes Defensed,22,11,380,7,2017
Passes Defensed,22,12,1340,6,2016
Passes Defensed,22,13,659,6,2017
Passes Defensed,22,14,130,3,2014
Passes Defensed,22,15,253,3,2016
Passes Defensed,22,16,276,3,2017
Passes Defensed,22,17,2981,3,2017
Passes Defensed,22,18,819,2,2014
Passes Defensed,22,19,2330,2,2014
Passes Defensed,22,20,1664,2,2015
Passes Defensed,22,21,1676,2,2016
Passes Defensed,22,22,226,2,2017
Passes Defensed,22,23,583,2,2017
Passes Defensed,22,24,1341,2,2017
Passes Defensed,22,25,1347,1,2014
Passes Defensed,22,26,2852,1,2014
Passes Defensed,22,27,3030,1,2014
Passes Defensed,22,28,473,1,2015
Passes Defensed,22,29,2950,1,2015
Passes Defensed,22,30,3862,1,2015
Passes Defensed,22,31,2333,1,2016
Passes Defensed,22,32,554,1,2017
Passes Defensed,22,33,1083,1,2017
Passes Defensed,22,34,1122,1,2017
Passes Defensed,22,35,1361,1,2017
Passes Defensed,22,36,2236,1,2017
Passes Defensed,22,37,5514,1,2017
Punt Return Yards,22,0,4709,449,2017
Punt Return Yards,22,1,130,238,2014
Punt Return Yards,22,2,1276,229,2015
Punt Return Yards,22,3,954,61,2017
Punt Return Yards,22,4,420,22,2015
Punt Return Yards,22,5,1699,16,2017
Punt Return Yards,22,6,819,12,2014
Punt Return Yards,22,7,481,3,2017
Punt Return TDs,22,0,1276,1,2015
Kickoff Return Yards,22,0,1699,2382,2017
Kickoff Return Yards,22,1,1276,520,2015
Kickoff Return Yards,22,2,4709,359,2017
Kickoff Return Yards,22,3,2447,303,2015
Kickoff Return Yards,22,4,130,24,2014
Kickoff Return Yards,22,5,481,21,2017
Kickoff Return TDs,22,0,1276,1,2015
Kickoff Return TDs,22,1,1699,1,2017
Points Scored,22,0,2841,470,2017
Points Scored,22,1,581,210,2015
Points Scored,22,2,569,156,2017
Points Scored,22,3,16,62,2014
Points Scored,22,4,954,48,2017
Points Scored,22,5,1832,42,2017
Points Scored,22,6,3245,42,2017
Points Scored,22,7,4157,42,2017
Points Scored,22,8,2459,36,2015
Points Scored,22,9,686,36,2016
Points Scored,22,10,412,36,2017
Points Scored,22,11,1771,30,2016
Points Scored,22,12,1940,24,2017
Points Scored,22,13,4247,24,2017
Points Scored,22,14,2010,18,2016
Points Scored,22,15,738,12,2015
Points Scored,22,16,1276,12,2015
Points Scored,22,17,2423,12,2015
Points Scored,22,18,1699,12,2017
Points Scored,22,19,1008,8,2016
Points Scored,22,20,58,6,2014
Points Scored,22,21,282,6,2014
Points Scored,22,22,819,6,2014
Points Scored,22,23,1731,6,2014
Points Scored,22,24,2470,6,2014
Points Scored,22,25,3161,6,2014
Points Scored,22,26,3384,6,2015
Points Scored,22,27,2011,6,2016
Points Scored,22,28,276,6,2017
Points Scored,22,29,380,6,2017
Points Scored,22,30,481,6,2017
Points Scored,22,31,753,6,2017
Points Scored,22,32,4108,6,2017
Points Scored,22,33,111,2,2014
Yards from Scrimmage,22,0,569,4627,2017
Yards from Scrimmage,22,1,581,3387,2015
Yards from Scrimmage,22,2,1832,1912,2017
Yards from Scrimmage,22,3,954,1882,2017
Yards from Scrimmage,22,4,3245,1473,2017
Yards from Scrimmage,22,5,16,1465,2014
Yards from Scrimmage,22,6,1771,981,2016
